"","seqnames","start","end","0h_1","0h_2","0h_2re","0h_3","0h_3re","0.5h_1","0.5h_2","0.5h_3","1h_1","1h_2","1h_3","3h_1","3h_2","3h_3","24h_1","24h_2","24h_3","76h_1","76h_2","76h_3"
"23","Tb927_02_v5.1",313168,313568,658.211328206585,752.800076810339,760.672877280441,1520.20066707918,1457.53146215992,2869.93910674936,2057.44217848138,2093.93239023865,4072.57434487159,1084.74566347313,4161.0979287612,5332.7845116687,5419.59764224452,5230.80613908736,2766.42799801891,4343.22723733155,2450.63044425097,5742.24485447359,5747.1112262085,3908.67769630664
"24","Tb927_02_v5.1",316853,317253,311.421689130541,557.140910505213,456.588580044396,1081.83592445582,735.036181920992,2685.16019645278,1630.83343281201,1062.72828028036,3643.94621614777,906.61900715544,1948.72354790469,3363.33924944393,3333.50374077332,2357.44928578594,2686.03607329015,2024.96648943634,1898.16153334434,1872.82650398041,1860.18149784302,1192.23821600839
"25","Tb927_02_v5.1",368856,369256,494.691975211788,344.268327809606,1240.36816684125,4074.98234369835,1612.89929966549,1033.88199808804,3681.52547291255,1457.38664335081,2462.48681317817,958.382308991351,2636.50832951811,7639.91938706593,8852.62876381323,3557.55512465883,2888.19811929923,2022.71902385428,2839.63951683889,2174.06667731391,2231.32347938381,1433.51461701497
"26","Tb927_02_v5.1",376362,376762,362.406655935098,486.565903304244,777.309708132261,2102.34100189323,1050.64887425294,989.887019445999,2735.15607191816,1247.62966390015,1871.14998969801,884.543481372478,1869.62829801915,8083.59917079617,8661.5361926861,2511.94566964084,2193.04441723294,1161.93970592518,1588.98168412136,1478.17852496209,1421.96566421654,1000.0490827928
"27","Tb927_02_v5.1",415039,415439,68.4392797646763,122.21525637241,128.011170720949,227.225761084586,179.056207349474,472.212770757943,303.756227137999,254.012064710479,473.555156380417,143.871530102752,427.572872569677,586.643269598868,621.050856163183,518.666431512882,342.847914284394,379.821683368192,342.125242992638,464.703833281921,494.110710364551,303.675470232423
"28","Tb927_02_v5.1",516169,516569,388.588125375276,618.535428964593,437.641078240934,1164.2806696281,896.674470267599,2520.91227618914,1456.67986258623,1400.40064315324,3175.24803573023,759.702576944693,2571.16877526484,4000.5127166343,3989.0574222789,3728.60469249819,2230.87591122294,3143.08061651134,2111.03946231754,3902.11108248287,3965.18255579879,2609.94506881949
"29","Tb927_02_v5.1",57860,58260,434.061203876638,742.472026976051,833.690079352318,1063.73829746678,1279.86868833068,1985.64003604427,1827.93747353267,1028.77917377967,2152.85459554482,931.739433046397,2198.61868522423,2448.86591742217,2336.90290107556,2750.58740541672,2741.60108008797,2753.14533802388,1613.05716418381,2064.31250563426,2022.27664038342,1486.76182275436
"30","Tb927_02_v5.1",896838,897238,526.385332955162,607.633598583955,622.494754372268,1457.86439633916,1279.86868833068,2686.62669574084,1668.63420774474,1452.53677099357,3432.66776176266,1035.26603671822,3041.15504270068,4121.29221331642,3975.78710483952,4058.28894018856,2122.11036600168,3755.51498762278,2213.67703521533,3973.33453431753,4017.72373993257,2752.2149466544
"31","Tb927_02_v5.1",905914,906314,668.77578078771,694.848241629056,662.238294740505,1405.58236281527,1524.41627113093,2428.52282104085,1661.8840693639,1627.73840989889,3939.00750589249,1553.66028010433,3921.51956316585,4523.06890636102,4474.75104056037,4807.32051548509,3056.07537387986,4630.90283183527,2165.52607509044,4630.69196682437,4681.75487558086,3525.13141746515
"32","Tb927_02_v5.1",92380,92780,289.833459943025,426.892726483912,508.809743551498,863.658976865749,857.658331701177,2160.15345132438,1495.83066519512,920.263279786412,1681.72792714584,483.377892144168,1552.10099050762,1944.79638535087,2005.14496509096,2252.6124538844,1081.74428127662,1560.86484674088,1289.9388791352,1621.79302620248,1560.58495852695,1141.48697303804
"33","Tb927_02_v5.1",993346,993746,53.7409109561552,119.920134187013,126.162633959636,277.496947165247,204.138010713603,1111.60646035565,461.709465249758,377.07757577546,635.049607146046,124.079679400787,471.132575405193,893.521786678948,916.978935061451,697.992591344463,475.258143249402,621.424233439676,586.681435205894,762.441213902248,774.70299158967,449.273298426051
"34","Tb927_03_v5.1",1227745,1228145,429.467963623976,568.042740885851,539.772734303496,1326.15388880783,1033.92767201019,2629.43322350619,1526.88130174701,1534.37836702201,3318.52882663508,863.990405643514,3085.86105350555,4235.90949078006,4068.67932691521,4058.28894018856,2356.19273506482,3704.94701202642,2123.71076761356,4585.15566155303,4549.84296647901,2954.38793094613
"35","Tb927_03_v5.1",1376967,1377367,549.351534218476,659.273847755396,635.434511701461,1726.31253000989,1131.46801842625,3026.85453057265,1880.58855290326,1616.21996305044,3923.22233401315,988.831310071299,3548.96947312525,4475.00359645691,4446.88337393766,4712.13970757448,2210.77793004075,4096.00602330491,2639.43289316172,4741.61373607508,4808.0772970089,3055.89041688683
"36","Tb927_03_v5.1",139824,140224,185.107582182312,203.692093954017,264.802891058136,453.446098447559,512.086818684293,649.659184614189,573.761762371776,439.519682374933,1208.17277076542,370.716588148362,1082.11472307178,1608.33921602211,1430.54021996562,1384.94972669929,847.661912213486,1143.9599812687,800.826494708693,1377.76513385092,1293.40744771897,923.506224542438
"37","Tb927_03_v5.1",1607313,1607713,170.868537399058,196.806727397825,189.012883844289,489.641352425634,359.505848219177,599.798208819872,527.860821382033,410.420448231489,1166.88847508098,351.685962473395,1000.72685724753,1243.53583828836,1235.46655360667,1251.14482282496,788.550202854107,956.296605166662,714.661618695732,747.262445478466,757.934528568248,519.160255958992
"38","Tb927_03_v5.1",1612375,1612775,382.616913046815,547.960421763623,562.879443819913,1559.41219222209,869.502516623126,2237.87791359199,1587.63254717461,1052.42230152122,2758.76234691361,774.927077484667,2372.8574965663,2702.74934922336,2660.69864659654,2891.28946928457,1825.3695850176,2509.29532237034,2114.84085390634,2519.6755583477,2456.02088387086,1500.0736241892
"39","Tb927_03_v5.1",1616833,1617233,347.248963101311,412.548212825178,480.157423751141,1207.51388965747,742.003349522139,1670.34268910962,1293.32651376979,846.908960383147,2392.06066171647,736.865826134732,2097.74358392093,2436.54147898521,2348.84618677101,2648.50943751259,1841.92086363823,2573.34809145905,1525.62515764124,962.100398553526,988.221420729103,645.622369590029
"40","Tb927_03_v5.1",1618574,1618974,61.0900953604158,129.674403474952,141.413062240471,269.453557392341,197.86755987257,410.619800659081,337.506919042221,163.683192056872,926.468164918611,337.983911987418,382.866861764804,612.524590316465,577.258808613215,469.006879559521,782.639031918169,457.359245949273,387.741942058323,201.994379793398,209.046839000387,147.261803372983
"41","Tb927_03_v5.1",260103,260503,442.788360356698,535.911030290287,522.211635071019,1178.35660173068,1082.69784521822,2375.7288466704,1494.48063751895,1607.73268642527,3119.39281215716,784.061777808651,3248.63678515406,4182.91440550117,4482.713231024,4072.0832601756,2554.80807851233,3722.9267366829,2225.08120998175,4276.90990279316,4132.867186013,2942.74010469064
"42","Tb927_03_v5.1",263301,263701,435.439175952437,531.320785919493,509.734011932154,976.266433686429,974.010030640329,2341.99936304483,1286.57637538895,1327.04632374997,2996.75416909454,1103.7762891481,2501.24398913414,3754.02394789528,3828.48658126235,3419.61192478839,2657.66245279765,3343.10505331471,1784.11978568013,3041.59167261157,3121.16991705391,2139.04009306181
"43","Tb927_03_v5.1",588495,588895,402.827170158531,649.519578467457,598.001642284866,1389.49558326946,1133.55816870659,3339.21887893117,1802.28694768546,1651.38153764044,3181.31925568383,768.076052241679,3108.78721289266,4336.96988596306,4363.28037406954,4160.36690809269,2115.01696087856,3390.30183053798,2347.99287135318,4244.21717080348,4119.45241559586,2629.08078338208
"44","Tb927_03_v5.1",868822,869222,182.351638030715,303.529909018803,387.268451495145,657.547113935041,521.840853325899,1761.26564496984,1196.12452108563,579.559746690257,2316.77753429189,570.157545222019,847.121589353863,1430.86730253001,1382.76707718384,1089.75127897653,2052.35854895762,829.314799780254,1069.45816698439,843.005446305395,816.065200375843,590.71118867129
"45","Tb927_03_v5.1",872724,873124,550.270182269008,444.679923420742,519.900964119378,748.03524888023,1003.96885132526,985.487521581794,962.569733108414,909.957301027275,2050.85810032442,936.306783208389,2027.81879779024,2353.96774145764,2259.93505992714,2338.13723780408,1471.88156304852,2008.11049757089,1230.38374424389,2384.23424010473,2415.77657261945,1925.2192825146
"46","Tb927_03_v5.1",977873,978273,546.595590066878,692.553119443658,588.7589584783,1492.04880287401,1201.13969443772,2374.26234738233,1761.78611740039,1745.34781456198,4071.36010088087,1093.88036379712,3453.82591166873,4829.9474234411,4774.66021469045,4572.81707570533,2460.22934353733,3136.33821976516,2361.9313071788,4185.83729225047,4160.81462438204,2902.8047003861
"47","Tb927_04_v5.1",1282605,1283005,335.306538444387,365.498208024532,405.753819108279,826.45829916606,801.224274131887,1453.30079447553,868.067795776592,885.101705196417,2366.56153791137,787.867902943644,1959.04031962889,2886.38348193393,2900.8913922494,2656.78602950481,1721.3329765451,2232.85705577692,1401.44636574021,2467.13366765,2378.88595397232,1869.47611400618
"48","Tb927_04_v5.1",1391957,1392357,405.583114310129,471.073828552811,497.256388793289,1203.49219477101,962.165845718379,1985.64003604427,1177.22413361927,1195.49353605982,2445.4873973081,779.494427646659,2664.01972078265,3489.04852150083,3596.25602607313,3412.71476479486,1943.59300373636,2855.40502200762,1857.61335639706,3314.80950423963,3220.66279764767,2209.75903818443
"49","Tb927_04_v5.1",1461508,1461908,91.8648050532568,191.068921934332,206.111848886438,437.359318901747,333.727328094934,1215.72790980849,666.913672027429,396.477065204422,1298.02682607863,328.087986636436,573.153984677851,1029.09060948541,1025.7955380644,855.247839196773,1218.88344699038,720.312719050329,690.586138633287,486.888187132063,492.99281282979,326.971122743404
"50","Tb927_04_v5.1",1463904,1464304,100.13263750805,207.134777232113,188.088615463633,499.695589641766,336.514195135393,1253.85689129826,630.462924770869,479.531129322168,1366.0244895589,366.910463013369,819.610198089326,1364.31533497048,1342.95612486569,1103.54559896358,990.712248863181,1130.47518777634,856.580238011197,844.173043876455,913.322285900087,543.287896059651
"51","Tb927_04_v5.1",1465900,1466300,135.500587453554,181.314652646393,209.808922409064,361.952539780756,364.38286553998,819.773102030094,592.66214983814,551.672980636123,1060.0350038977,321.998186420446,899.851755944225,1418.54286409306,1356.22644230507,1226.31504684828,754.265411425668,1048.44269403113,563.873085673051,1182.77633948389,1201.73984986854,929.330137670184
"52","Tb927_04_v5.1",1467414,1467814,434.979851927171,470.500048006462,562.417309629584,1103.95524633131,1013.72288596687,1770.06464069825,1163.72385685758,1123.35168474586,2779.40449475583,846.482230022544,2392.34473204535,3468.09697615801,3629.43181967159,3185.10848500863,1911.6726806823,2494.68679608694,1725.83178131842,2921.32912279238,3070.86452798964,2216.41493890185
"53","Tb927_04_v5.1",1475055,1475455,307.287772903144,410.253090639781,561.955175439256,902.870502008665,751.757384163745,1758.33264639371,1109.72274981082,773.554640979882,1453.45005689066,484.900342198166,1304.49846912679,1881.94174932242,1852.53631453804,1733.94602237152,982.436609552868,1219.25007826772,1177.16426200059,1049.67021638303,1059.76686295383,809.52392475657
"54","Tb927_04_v5.1",17880,18280,1009.59420753529,1023.05071414088,1681.24418441449,2188.80744195196,2570.18812806307,4298.30941332774,3861.07915384301,2458.27905107635,4499.98822960468,1275.81314524981,4842.00486255848,5324.15740476284,5201.96443623862,6265.38013811571,2512.24764777358,4737.65744698313,3194.43606512755,4916.7533717341,4844.96791565603,3503.49974013352
"55","Tb927_04_v5.1",1951,2351,138.715855630418,220.331729798148,366.010278740042,527.847453846936,424.997223669958,1152.66844042156,1026.02103388835,372.833937462874,1295.59833809719,357.775762689384,841.390049507085,1123.98878544993,1141.24729978704,998.708767062038,1432.86783487133,976.523795405204,850.244585363185,645.681456796237,638.319492348775,417.657770018292
"56","Tb927_04_v5.1",24975,25375,426.712019472378,362.055524746436,869.274412007599,690.726096748277,1007.45243512583,920.961552906796,996.320425012636,492.262044259925,877.89840528985,581.575920626999,1067.21271947016,1160.96210076079,1203.61779175215,1273.21573480423,909.138089947239,825.943601407164,752.675534583803,393.480381447255,449.394808974094,450.105286015729
"57","Tb927_04_v5.1",314439,314839,459.324025266284,623.699453881737,635.434511701461,1148.19389008229,1091.75516309971,2120.55797054654,1428.32928138668,1265.81668523981,3429.02502979051,994.15988526029,2574.6076991729,3910.54431604456,3717.01591477153,3452.71829275729,1908.12597812073,3034.07853578142,1943.77823241002,3369.68659007946,3487.84030845566,2603.28916810206
"58","Tb927_04_v5.1",325861,326261,218.178912001485,265.086612413397,622.956888562596,1790.65964819313,733.642748400763,736.182642610209,1499.88074822363,802.047641078671,1729.08344278388,699.565799811796,1375.56956322684,3500.14051609409,4279.67737420142,1773.94955033395,2470.86945122201,1438.3779725186,1907.03144705155,1434.97741483287,1387.31084063893,953.457777770842
"59","Tb927_04_v5.1",535170,535570,494.691975211788,535.911030290287,679.799393972982,937.054908543514,1226.22149780184,2016.4365210937,1170.47399523842,1125.17038687983,3030.75300083467,1111.38853941809,2466.85475005347,3384.29079478675,3391.89313750661,3541.00194067438,2159.94185999168,3367.82717471737,1760.04430561768,3574.01616501498,3595.15847179275,2708.11960440148
"60","Tb927_04_v5.1",946296,946696,495.610623262321,426.318945937563,409.450892630905,994.364060675467,834.666678617392,1661.54369338121,1028.72108924069,1144.56987630879,2666.47980361896,872.363880940499,2641.09356139554,3180.93756057706,3260.51699485671,3154.76098103713,2723.86756728015,3131.84328860104,1665.0095158975,3680.26754398145,3720.36299568603,2623.25687025433
"61","Tb927_04_v5.1",966845,967245,283.402923589297,370.662232941676,347.524911126908,801.32270612573,697.413476874799,1619.01521402723,1112.42280516316,1106.98336554018,1653.8003153593,398.881914147314,1615.14792882218,2544.99653723038,2557.19017056934,2150.53448598027,1369.0271887632,1823.81831984194,1300.07592337202,2364.38508139671,2319.63738462996,1688.93480704608
"62","Tb927_04_v5.1",970532,970932,196.59068281397,290.906736999117,306.857102378015,777.192536807013,473.767396877986,1695.27317700678,1086.77227931595,766.886066488676,1108.60476352646,266.428759449542,1097.01672667341,1709.39961120511,1743.71971153509,1496.68371859435,874.8532985188,1215.87887989463,1146.75312929014,1691.84888046609,1753.98123204068,1104.04753150254
"63","Tb927_05_v5.1",107291,107691,278.350359311368,677.061044692226,648.374269030655,1450.82643028787,966.346146279068,2969.661058338,2128.99364531833,1275.51642995429,2826.76001039387,692.714774568808,2213.52068882586,3368.26902481871,3119.85162999924,2927.15470125089,1534.53997496946,1759.76555075322,1983.0592788277,1211.96627876039,1130.1944076438,808.691937166892
"64","Tb927_05_v5.1",1161548,1161948,587.475428315577,737.308002058907,702.906103489399,1884.16405430316,1267.32778664861,3460.93831984082,2222.14555497398,1849.01383619799,4689.41029215685,1249.17026930485,4141.61069328215,4765.86034356896,4822.43335747223,5218.39125109902,2768.79246639328,5431.00057904874,2685.04959222741,4706.58580894328,4676.16538790705,3109.13762262621
"65","Tb927_05_v5.1",1387425,1387825,485.505494706462,675.913483599527,611.865667994716,1359.33287162106,1100.11576422109,2415.32432744824,1490.43055449045,1337.95853655376,3772.65607916399,1297.12744600577,3029.69196300712,4074.459347256,3876.25972404414,4022.42370822224,3210.94805240143,4669.10974673029,2292.23912805067,4222.03281695333,3928.29193715166,2827.09382972541
"66","Tb927_05_v5.1",1395344,1395744,494.691975211788,551.40310504172,730.634154909099,941.076603429967,1365.56484982478,1729.00266063234,1375.67820201609,1216.10549357809,2711.40683127557,1118.23956466108,2497.80506522607,3273.37084885419,3146.392264878,3096.82483709154,2152.84845486856,2943.05617970797,1606.7215115358,3129.16149044108,3044.03498715537,2490.13885590587
"67","Tb927_05_v5.1",1397702,1398102,71.6545479415403,90.083545776847,93.8132406366521,167.905761509406,176.96605706913,398.887806354536,313.206420871181,202.482170914797,468.698180417541,128.647029562779,366.818550193824,521.323745883028,536.120824551123,558.669959475311,507.178466303466,507.92722154563,293.974282867748,511.407736124325,523.176046268348,362.746589099552
"68","Tb927_05_v5.1",1399358,1399758,90.486832977458,156.068308607022,185.315810321663,295.594574154284,314.915975571837,1082.27647459429,685.814059493793,368.590299150289,678.762390811931,191.82870680367,443.621184140656,780.136953058999,735.175586141887,565.567119468834,978.889906991305,716.941520677239,565.140216202654,667.865810646379,622.668926862115,411.001869300869
"69","Tb927_05_v5.1",1405727,1406127,101.510609583849,196.806727397825,214.430264312348,414.234573304643,318.399559372411,1360.91133932724,800.566411968148,471.650086741652,944.681824779396,245.875683720577,523.862741995555,981.0252995813,958.116919123542,801.449991247298,1145.58492738475,901.233698406184,812.230669475114,871.027788010837,861.898999301061,525.816156676415
"70","Tb927_05_v5.1",1429099,1429499,207.61445942036,271.39819842324,431.171199576337,829.4745703309,619.381199741955,1161.46743614997,918.018819794841,607.44651274439,1774.01047044049,589.949395923985,1414.54403418494,1698.30761661185,1662.77077515485,1678.76874242334,1468.33486048696,1686.72291933626,1111.27347446127,790.46355560769,772.467196520147,591.543176260967
"71","Tb927_05_v5.1",144225,144625,198.427978915035,345.415888902305,472.301142515559,638.44406322439,665.364505909524,2029.63501468631,1325.72717799784,814.172321971773,2320.42026626404,632.577997435912,1181.84351640573,2224.56113786966,2115.28859983785,1513.23690257881,2384.56635555732,1470.96622345847,1324.15140343447,1064.84898480681,1065.35635062764,719.66926507136
"72","Tb927_05_v5.1",148333,148733,537.409109561552,674.192141960479,599.388044855851,1590.5803275921,1307.73735873526,3377.34786042094,2074.99253827157,1968.44194299505,3662.15987600856,1039.07216185321,3563.87147672687,4742.44391053875,4761.38989725107,5019.75304328557,2729.77873821609,4364.57816036112,2652.10419845774,4752.12211421462,4803.60570686986,3166.54476631398
"73","Tb927_05_v5.1",164452,164852,507.553047919244,967.967781691343,1114.20553288162,1949.51659620802,1547.40792421471,6332.34392587825,3947.48092511782,2122.42539033744,6209.64376853706,1606.18480696724,3148.90799182011,5460.95867141299,5280.25930913099,4215.54418804087,4650.90929239589,3735.28779738423,3414.91677727837,3172.3626005703,3180.41848639626,2037.53760712111
"74","Tb927_05_v5.1",171976,172376,469.429153822142,705.750072009693,556.871699345645,1188.41083894682,1167.69728995221,2789.28164590561,1678.08440147792,1538.01577128994,3293.02970282998,892.155731642465,2842.84376400214,4067.06468419383,4111.14434272124,3785.16140444507,1919.94831999261,2957.66470599137,2105.97094019913,3712.96027597113,3664.46811894796,2611.60904399884
"75","Tb927_05_v5.1",17594,17994,172.705833500123,229.512218539738,211.657459170378,701.785757686022,294.711189528512,724.450648305664,513.010516944176,323.122745801158,1435.23639702988,423.241115011272,1113.06503824439,1275.57937822443,1324.37768045055,1409.77950267597,967.06756511943,1312.51989992322,855.313107481594,694.720554780762,657.32375043972,461.753112271219
"76","Tb927_05_v5.1",178710,179110,161.682056893732,308.120153389598,320.721128087865,976.266433686429,446.595443233513,2192.41643566188,1317.62701194083,717.781108871615,2059.35780825945,433.137040362255,1131.40596575408,1958.35326763152,1936.13931440616,1435.98871065136,1426.95666393539,1250.71459641656,1582.64603147335,1320.55285286898,1312.41170580992,747.956843120407
"77","Tb927_05_v5.1",19155,19555,632.489182791673,785.505567952252,1046.27180690335,1690.11727603181,1703.4724784804,2012.0370232295,1887.3386912841,1281.57877040084,3789.65549503406,1653.38075864116,3201.63815841047,3675.14754189879,3596.25602607313,3851.37414038289,2686.03607329015,3584.70760338619,2174.39598879765,2411.08898423911,2300.63312653902,1986.78636415076
"78","Tb927_05_v5.1",241463,241863,554.404098496405,683.372630702069,575.819201149106,1608.67795458114,1066.67335973558,3161.77246507492,1948.0899367117,1995.72247500452,3849.15345057929,1014.71296098925,4155.36638891442,4731.35191594549,4844.99289711919,5570.14641076866,2690.7650100389,4619.66550392497,2638.16576263212,5500.55215726415,5334.60703588154,3436.94073295929
"79","Tb927_05_v5.1",24613,25013,131.825995251424,196.232946851476,254.173804680585,523.825758960484,321.883143172984,787.510117692594,715.514668369508,469.225150563032,886.398113224883,230.651183180603,790.952498855434,1250.93050135053,1162.47980769006,1033.19456702965,637.224226894099,796.72654884038,658.907875393228,811.480311886772,734.458680338258,575.735412057088
