"","seqnames","start","end","0h_1","0h_2","0h_2re","0h_3","0h_3re","0.5h_1","0.5h_2","0.5h_3","1h_1","1h_2","1h_3","3h_1","3h_2","3h_3","24h_1","24h_2","24h_3","76h_1","76h_2","76h_3"
"21","Tb927_02_v5.1",164668,165068,1373.43820263706,1016.21146153846,2028.05458477509,1580.95637450199,2729.12224334601,1553.82017964072,2167.33025210084,596.452924071082,3260.95410094637,885.281004709576,2448.95702146691,3080.91047794118,2483.70219347582,4038.60317700454,1470.41269230769,987.677593984963,1481.60420305677,747.230121002593,661.113684609553,949.096019677996
"22","Tb927_02_v5.1",258519,258919,418.67852185982,541.596692307692,857.995501730104,1019.69208167331,1204.92875475285,1328.86634730539,2010.52983193277,445.330080775444,1730.54242902208,314.404945054945,899.026475849732,2489.42444852941,2052.72739032621,1752.06875945537,1004.72884615385,544.968571428572,1196.41915938865,974.087035436474,980.82486732373,1093.74136851521
"23","Tb927_02_v5.1",313168,313568,1237.04396252602,1255.43261538462,1180.81989619377,1873.35896414343,2473.71045627376,2915.46125748503,2655.1537815126,1388.24016155089,6580.77018927445,927.592229199372,4038.94320214669,6596.28878676471,5714.61394825647,7136.24568835098,2487.9,2409.95827067669,2626.41844978166,5287.59386343993,4848.48138741471,5227.26037567084
"24","Tb927_02_v5.1",316853,317253,585.2866759195,929.134961538462,708.778892733564,1333.15756972112,1247.49738593156,2727.75143712575,2104.61008403361,704.570064620356,5888.1608044164,775.271821036107,1891.51610017889,4160.22003676471,3514.9633295838,3216.20355521936,2415.60205128205,1123.60796992481,2034.31997816594,1724.54261019879,1569.31978771797,1594.43680679785
"25","Tb927_02_v5.1",368856,369256,929.725294934074,574.130769230769,1925.46816608997,5021.64277888446,2737.39947718631,1050.28113772455,4751.05273109244,966.221583198708,3979.07034700315,819.535871271586,2559.11001788909,9450.05643382353,9334.52244094488,4853.47511346445,2597.41012820513,1122.36090225564,3043.3318231441,2001.931633535,1882.42926459439,1917.10720035778
"26","Tb927_02_v5.1",376362,376762,681.107945870923,811.438153846154,1206.64584775086,2590.73650398406,1783.15266159696,1005.58832335329,3529.75168067227,827.156413570275,3023.5440851735,756.394505494506,1814.74279964222,9998.85790441177,9133.02772778403,3426.97874432678,1972.24551282051,644.733984962406,1702.96211790393,1361.14148660328,1199.62426080364,1337.41314847943
"27","Tb927_02_v5.1",415039,415439,128.624947952811,203.816423076923,198.716349480969,280.01264940239,303.892728136882,479.702874251497,392.001050420168,168.405508885299,765.205835962145,123.028021978022,415.020885509839,725.6375,654.857817772779,707.602420574887,308.329487179487,210.754436090226,366.666484716157,427.910198789974,416.850568612585,406.119633273703
"28","Tb927_02_v5.1",516169,516569,730.313462873005,1031.52161538462,679.366003460208,1434.75507968127,1521.82856463878,2560.89826347305,1879.86281512605,928.440872374798,5130.80323343849,649.640031397174,2495.68859570662,4948.35992647059,4206.20213723285,5086.83335854766,2006.26807692308,1744.02413533835,2262.46801310044,3593.15548833189,3345.1786580743,3490.40353309481
"29","Tb927_02_v5.1",57860,58260,815.775676613463,1238.20869230769,1294.16712802768,1310.85567729084,2172.18265209126,2017.13568862275,2358.97521008403,682.062407108239,3478.74345425868,796.752904238619,2134.0752236136,3029.07922794118,2464.11242969629,3752.55113464448,2465.57269230769,1527.65789473684,1728.76457423581,1900.86741573034,1706.06940864291,1988.31721824687
"30","Tb927_02_v5.1",896838,897238,989.28986814712,1013.34080769231,966.321020761246,1796.54133466135,2172.18265209126,2729.24119760479,2153.39243697479,963.00620355412,5546.76127760252,885.281004709576,2951.87777280859,5097.75588235294,4192.2094488189,5536.61255673222,1908.45320512821,2083.85007518797,2372.46795851528,3658.7397147796,3389.50439727066,3680.66779964222
"31","Tb927_02_v5.1",905914,906314,1256.89882026371,1158.78726923077,1028.01634948097,1732.11364541833,2587.22680608365,2467.04335329341,2144.68130252101,1079.16179321486,6364.9429022082,1328.57244897959,3806.39798747764,5594.72610294118,4718.33453318335,6558.49583963691,2748.38525641026,2569.58293233083,2320.86304585153,4264.04987035436,3949.70629264594,4714.32571556351
"32","Tb927_02_v5.1",92380,92780,544.713705759889,711.922153846154,789.843685121107,1064.29586653386,1455.61069391635,2194.41718562874,1930.38739495798,610.118287560582,2717.46175078864,413.348116169545,1506.53694096601,2405.57977941176,2114.29521934758,3073.17753403933,972.832692307692,866.088496240602,1382.46844978166,1493.38509075194,1316.56876421531,1526.56475849732
"33","Tb927_02_v5.1",993346,993746,101.000798056905,199.988884615385,195.846799307958,341.96235059761,346.461359315589,1129.23844311377,595.841596638655,249.995767366721,1026.1606466877,106.103532182104,457.301833631485,1105.22518382353,966.894769403825,952.252193645991,427.408461538462,344.814210526316,628.765120087336,702.073768366465,653.568877937832,600.834525939177
"34","Tb927_03_v5.1",1227745,1228145,807.143129770992,947.315769230769,837.908650519031,1634.23311752988,1754.77357414449,2671.14053892216,1970.45861344538,1017.26573505654,5362.32705047319,738.81907378336,2995.27137745975,5239.52959558824,4290.15826771654,5536.61255673222,2118.96782051282,2055.79105263158,2276.04825327511,4222.11897147796,3838.42039423806,3951.04333631485
"35","Tb927_03_v5.1",1376967,1377367,1032.45260235947,1099.46042307692,986.407871972318,2127.35273904382,1920.31825095057,3074.86562874251,2426.92205882353,1071.52526655897,6339.43604100946,845.573547880691,3444.78461538462,5535.27261029412,4688.94988751406,6428.6432677761,1988.19358974359,2272.78082706767,2828.76402838428,4366.18923941227,4056.276686884,4086.78743291592
"36","Tb927_03_v5.1",139824,140224,347.891637751561,339.694038461538,411.063062283737,558.786304780877,869.109553231939,659.963892215569,740.446428571429,291.393780290792,1952.2559148265,317.008712715856,1050.34776386404,1989.40533088235,1508.41181102362,1889.44901664145,762.318076923077,634.757443609023,858.271179039301,1268.67847882455,1091.16766489765,1235.04874776386
"37","Tb927_03_v5.1",1607313,1607713,321.130742539903,328.211423076923,293.411505190311,603.390089641434,610.150380228137,609.312035928144,681.210714285714,272.101502423263,1885.54566246057,300.735164835165,971.349150268336,1538.16856617647,1302.71929133858,1706.90264750378,709.157820512821,530.627293233083,765.925545851528,688.09680207433,639.422365428355,694.297674418605
"38","Tb927_03_v5.1",1612375,1612775,719.091151977793,913.824807692308,873.778027681661,1921.6797310757,1475.71254752852,2273.37449101796,2048.85882352941,697.737382875606,4457.81451104101,662.658869701727,2303.19901610018,3343.115625,2805.53402699663,3944.50711043873,1641.58871794872,1392.35105263158,2266.54208515284,2320.17640449438,2071.99253222138,2006.11972271914
"39","Tb927_03_v5.1",1616833,1617233,652.62054129077,688.000038461538,745.365657439446,1488.03182270916,1259.32200570342,1696.83718562874,1669.05336134454,561.485670436187,3865.27050473186,630.111773940345,2036.1614490161,3013.83474264706,2476.70584926884,3613.28895612708,1656.47358974359,1427.89248120301,1635.06091703057,885.9246326707,833.701137225171,863.421466905188
"40","Tb927_03_v5.1",1618574,1618974,114.812873004858,216.255923076923,219.520588235294,332.050398406374,335.819201520913,417.132934131737,435.556722689076,108.519063004847,1497.05654574133,289.018210361068,371.627280858676,757.650919117647,608.681946006749,639.853252647504,703.841794871795,253.778270676692,415.555349344978,186.001166810717,176.359855951478,196.940205724508
"41","Tb927_03_v5.1",260103,260503,832.177515614157,893.730230769231,810.647923875433,1452.10099601594,1837.54591254753,2413.4119760479,1928.64516806723,1065.89835218094,5040.54818611987,670.470172684458,3153.26860465116,5173.97830882353,4726.73014623172,5555.43177004539,2297.58628205128,2065.76759398496,2384.69017467249,3938.2790406223,3486.64378316907,3935.46614490161
"42","Tb927_03_v5.1",263301,263701,818.365440666204,886.075153846154,791.278460207612,1203.06319721116,1653.08184410646,2379.14748502994,1660.34222689076,879.808255250404,4842.37949526814,943.865777080063,2427.81654740608,4643.47022058824,4036.89060742407,4665.28298033283,2390.08512820513,1855.01315789474,1912.09781659389,2800.76901469317,2633.13752843063,2860.63993738819
"43","Tb927_03_v5.1",588495,588895,757.074358084663,1083.19338461538,928.299480968858,1712.28974103586,1923.86563688213,3392.18461077844,2325.87289915966,1094.83676898223,5140.61356466877,656.800392464678,3017.52450805009,5364.534375,4600.79595050619,5675.87473524962,1902.07397435897,1881.20157894737,2516.41850436681,3908.17480553155,3475.32657316149,3515.9946332737
"44","Tb927_03_v5.1",868822,869222,342.712109646079,506.191961538462,601.170761245675,810.302091633466,885.664020912548,1789.20233532934,1543.61302521008,384.237867528271,3743.62239747634,487.555494505495,822.253175313059,1769.88474264706,1458.03813273341,1486.71785173979,1845.7241025641,460.167969924812,1146.17227074236,776.259204840104,688.463608794541,789.986135957066
"45","Tb927_03_v5.1",872724,873124,1034.17911172797,741.585576923077,807.060986159169,921.811553784861,1703.92770912548,1001.11904191617,1242.20777310924,603.285605815832,3313.92988958991,800.658555729984,1968.28940071556,2911.69669117647,2382.95483689539,3189.85665658094,1323.69038461538,1114.25496240602,1318.6413209607,2195.45885911841,2038.04090219864,2574.68720930233
"46","Tb927_03_v5.1",977873,978273,1027.27307425399,1154.95973076923,913.951730103806,1838.6671314741,2038.5644486692,2411.92221556886,2273.60609243697,1157.13474959612,6578.80812302839,935.403532182104,3352.4341234347,5974.31378676471,5034.56929133858,6238.56921331316,2212.52987179487,1740.28293233083,2531.35676855895,3854.41724286949,3510.2213040182,3882.05863148479
"47","Tb927_04_v5.1",1282605,1283005,630.175919500347,609.5355,629.866262975779,1018.4530876494,1359.83127376426,1476.35263473054,1120.2518907563,586.806785137318,3824.06711356467,673.724882260597,1901.53000894454,3570.25845588235,3058.80168728909,3624.58048411498,1548.02666666667,1238.96172932331,1501.97456331878,2271.79459809853,2006.91857467779,2500.13922182469
"48","Tb927_04_v5.1",1391957,1392357,762.253886190146,785.602269230769,771.908996539792,1483.07584661355,1632.9799904943,2017.13568862275,1519.2218487395,792.591082390953,3951.60141955836,666.564521193093,2585.8137745975,4315.71378676471,3792.01856017998,4655.87337367625,1747.90923076923,1584.39947368421,1990.86320960699,3052.3544079516,2717.07350265353,2955.21574239714
"49","Tb927_04_v5.1",1461508,1461908,172.65093684941,318.642576923077,319.954844290657,538.962400398406,566.399287072243,1235.01143712575,860.660084033613,262.857285945073,2097.4488170347,280.555965463108,556.328264758497,1272.91452205882,1081.6348143982,1166.79122541604,1096.16448717949,399.685187969925,740.123089519651,448.338072601556,415.90746777862,437.274016100179
"50","Tb927_04_v5.1",1463904,1464304,188.189521165857,345.435346153846,291.976730103806,615.780029880478,571.129134980989,1273.74520958084,813.619957983193,317.920662358643,2207.32452681388,313.754003139717,795.549418604651,1687.56452205882,1416.06006749156,1505.53706505295,890.965897435897,627.275037593985,918.02423580786,777.334356093345,770.513381349507,726.564713774598
"51","Tb927_04_v5.1",1465900,1466300,254.66013185288,302.375538461538,325.693944636678,446.037848605578,618.427614068441,832.776107784431,764.837605042017,365.74943457189,1712.88383280757,275.348430141287,873.435375670841,1754.64025735294,1430.05275590551,1673.02806354009,678.324871794872,581.757067669173,604.320687772926,1089.12821953328,1013.83339651251,1242.83734347048
"52","Tb927_04_v5.1",1467414,1467814,817.502185981957,784.645384615385,873.060640138408,1360.41543824701,1720.48217680608,1798.14089820359,1501.79957983193,744.762310177706,4491.16963722397,723.847409733124,2322.11417710197,4289.79816176471,3827.00028121485,4345.35635400908,1719.20269230769,1384.24511278195,1849.62871179039,2690.02843560933,2590.6979909022,2964.11699463327
"53","Tb927_04_v5.1",1475055,1475455,577.517383761277,684.1725,872.343252595156,1112.61663346614,1275.87647338403,1786.22281437126,1432.11050420168,512.853053311793,2348.59329652997,414.65,1266.20313059034,2327.83290441176,1953.37930258718,2365.57511346445,883.523461538462,676.534210526316,1261.60431222707,966.560976663786,894.059590598939,1082.61480322004
"54","Tb927_04_v5.1",17880,18280,1897.43379597502,1706.12526923077,2609.85588235294,2697.28999003984,4362.1022338403,4366.48796407186,4982.76890756303,1629.79555735057,7271.41750788644,1090.97864992151,4699.86118067979,6585.61764705882,5485.13385826772,8547.68668683812,2259.3108974359,2628.81864661654,3423.57854803494,4527.46192739844,4087.39901440485,4685.39664579606
"55","Tb927_04_v5.1",1951,2351,260.702914642609,367.443692307692,568.170934256055,650.471862549801,721.30180608365,1170.95173652695,1324.09243697479,247.182310177706,2093.52468454259,305.942700156986,816.689892665474,1390.29705882353,1203.37120359955,1362.51104387292,1288.60461538462,541.850902255639,911.234115720524,594.558643042351,538.510576194086,558.553577817531
"56","Tb927_04_v5.1",24975,25375,801.96360166551,603.794192307692,1349.40596885813,851.188894422311,1709.84001901141,935.569580838323,1285.76344537815,326.361033925687,1418.57389589905,497.319623233909,1035.88322898032,1436.03051470588,1269.13683914511,1737.01338880484,817.604743589744,458.297368421053,806.666266375546,362.325972342264,379.12653525398,601.947182468694
"57","Tb927_04_v5.1",314439,314839,863.254684247051,1040.13357692308,986.407871972318,1414.9311752988,1852.91791825095,2154.19365269461,1843.27605042017,839.21408723748,5540.87507886435,850.130141287284,2499.02656529517,4837.07518382353,3919.35202474691,4710.44909228442,1716.01307692308,1683.54135338346,2083.20884279476,3102.88651685393,2942.47460197119,3481.50228085868
"58","Tb927_04_v5.1",325861,326261,410.045975017349,442.080692307692,967.038408304498,2206.64835657371,1245.13246197719,747.859760479042,1935.61407563025,531.743408723748,2793.98233438486,598.215620094192,1335.18783542039,4329.43382352941,4512.64201349831,2420.15083207262,2222.09871794872,798.123308270677,2043.82614628821,1321.36089023336,1170.38813495072,1275.10438282648
"59","Tb927_04_v5.1",535170,535570,929.725294934074,893.730230769231,1055.27707612457,1154.74243027888,2081.13307984791,2048.42065868263,1510.51071428571,745.968077544427,4897.31735015773,950.375196232339,2394.43685152057,4186.13566176471,3576.53115860517,4830.89205748865,1942.47576923077,1868.73090225564,1886.29536026201,3291.03798617113,3033.01228203184,3621.69700357782
"60","Tb927_04_v5.1",946296,946696,931.451804302568,710.965269230769,635.605363321799,1225.36508964143,1416.5894486692,1687.89862275449,1327.5768907563,758.829596122779,4308.69747634069,745.979434850864,2563.56064400716,3934.60165441176,3438.00354330709,4303.95408472012,2449.62461538462,1737.78879699248,1784.44355895197,3388.87675021608,3138.63957543594,3508.20603756708
"61","Tb927_04_v5.1",966845,967245,532.62814018043,618.147461538462,539.475432525952,987.478237051793,1183.6444391635,1644.69556886228,1435.59495798319,733.910403877221,2672.33422712934,341.093563579278,1567.73305008945,3147.98621323529,2696.39105736783,2933.91535552194,1231.19153846154,1011.99541353383,1393.3326419214,2177.18128781331,1956.93423047763,2258.6927549195
"62","Tb927_04_v5.1",970532,970932,369.473004857738,485.1405,476.345328719723,957.742380478088,804.074144486692,1722.16311377246,1402.49264705882,508.431906300485,1791.36648264984,227.82967032967,1064.81229874776,2114.41011029412,1838.6392575928,2041.88464447806,786.771794871795,674.663609022556,1229.01173580786,1557.89416594641,1479.72520849128,1476.49521466905
"63","Tb927_05_v5.1",107291,107691,523.132338653713,1129.12384615385,1006.49472318339,1787.86837649402,1640.07476235741,3016.76497005988,2747.49180672269,845.644846526656,4567.69022082019,592.357142857143,2148.53975849732,4166.31783088235,3289.68104611924,3993.43706505295,1380.04025641026,976.453984962406,2125.30758733624,1116.0070008643,953.474943138741,1081.50214669052
"64","Tb927_05_v5.1",1161548,1161948,1104.10274115198,1229.59673076923,1091.1464532872,2321.87480079681,2150.8983365019,3515.83473053892,2867.70546218487,1225.86348949919,7577.49984227129,1068.19568288854,4020.0280411449,5895.04246323529,5084.9429696288,7119.30839636914,2490.02641025641,3013.53902255639,2877.6528930131,4333.93470181504,3944.99078847612,4157.99745080501
"65","Tb927_05_v5.1",1387425,1387825,912.460201249133,1127.21007692308,949.821107266436,1675.11992031873,1867.10746197719,2453.63550898204,1923.41848739496,887.042859450727,6096.13982649842,1109.20502354788,2940.75120751342,5039.82683823529,4087.26428571429,5487.682602118,2887.66512820513,2590.78308270677,2456.66544759825,3887.74693171997,3314.05633055345,3780.80688729875
"66","Tb927_05_v5.1",1395344,1395744,929.725294934074,919.566115384615,1134.18970588235,1159.6984063745,2317.62547528517,1756.42760479042,1775.32920168067,806.256445880452,4381.2939274448,956.233673469388,2424.47857781753,4048.93529411765,3317.66642294713,4224.91338880484,1936.09653846154,1633.03511278195,1721.97445414847,2881.40535868626,2568.06357088704,3330.18099284436
"67","Tb927_05_v5.1",1397702,1398102,134.66773074254,150.230884615385,145.629671280277,206.912001992032,300.345342205323,405.214850299401,404.196638655462,134.242100161551,757.357570977918,110.009183673469,356.050089445438,644.841727941176,565.30461192351,762.178139183056,456.115,281.837293233083,315.061572052402,470.91624891962,441.371190295679,485.11824686941
"68","Tb927_05_v5.1",1399358,1399758,170.061172796669,260.272615384615,287.672404844291,364.264243027888,534.472813688213,1099.44323353293,885.051260504202,244.368852988691,1096.79503154574,164.037362637363,430.598076923077,964.975919117647,775.194938132733,771.587745839637,880.333846153846,397.814586466165,605.678711790393,614.986516853933,525.307164518575,549.652325581395
"69","Tb927_05_v5.1",1405727,1406127,190.779285218598,328.211423076923,332.867820069204,510.465537848606,540.385123574145,1382.4977245509,1033.14054621849,312.695670436187,1526.48753943218,210.254238618524,508.484033989267,1213.46102941176,1010.27210348706,1093.39629349471,1030.24576923077,500.074135338346,870.493395196507,802.062834917891,727.130742987111,703.198926654741
"70","Tb927_05_v5.1",1429099,1429499,390.191117279667,452.606423076923,669.322577854671,1022.17006972112,1051.20869771863,1179.8902994012,1184.71428571429,402.726300484653,2866.57878548896,504.479984301413,1373.01815742397,2100.69007352941,1753.28385826772,2290.2982602118,1320.50076923077,935.924285714286,1190.98706331878,727.877398444252,651.682676269901,791.098792486583
"71","Tb927_05_v5.1",144225,144625,372.926023594726,576.044538461538,733.170069204152,786.761205179283,1129.25118821293,2061.82850299401,1710.86680672269,539.781857835218,3749.50859621451,540.93273155416,1147.14888193202,2751.62959558824,2230.43453318335,2064.46770045386,2144.48474358974,816.205789473684,1419.13509825328,980.53794295592,898.775094768764,962.4478980322
"72","Tb927_05_v5.1",148333,148733,1010.00798056905,1124.33942307692,930.451643598616,1960.08854581673,2219.48113117871,3430.91838323353,2677.80273109244,1305.04221324717,5917.59179810726,888.535714285714,3459.24915026834,5866.07794117647,5020.57660292464,6848.31172465961,2454.94064102564,2421.80541353383,2842.34426855895,4375.86560069144,4052.50428354814,4234.77075134168
"73","Tb927_05_v5.1",164452,164852,953.896426092991,1614.26434615385,1729.62136678201,2402.4094123506,2626.2480513308,6432.78574850299,5094.27142857143,1407.13051696284,10034.0067823344,1373.4874411303,3056.46748658318,6754.83143382353,5567.69071991001,5751.15158850227,4182.64897435897,2072.62646616541,3659.87472707424,2921.18595505618,2683.12187263078,2724.89584078712
"74","Tb927_05_v5.1",171976,172376,882.246287300486,1176.96807692308,864.451989619377,1464.49093625498,1981.80627376426,2833.52443113772,2165.58802521008,1019.67726978998,5321.12365930599,762.903924646782,2759.38819320215,5030.68014705882,4334.93487064117,5163.99213313162,1726.64512820513,1641.14105263158,2257.03591703057,3418.98098530683,3091.48453373768,3492.62884615385
"75","Tb927_05_v5.1",17594,17994,324.583761276891,382.753846153846,328.563494809689,864.817828685259,500.18141634981,735.941676646707,662.046218487395,214.224668820679,2319.16230283912,361.923704866562,1080.389490161,1577.80422794118,1396.47030371204,1923.32360060514,869.701794871795,728.287518796993,916.666211790393,639.714995678479,554.543290371494,617.524373881932
"76","Tb927_05_v5.1",178710,179110,303.865648854962,513.847038461538,497.866955017301,1203.06319721116,757.958127376426,2227.19191616766,1700.41344537815,475.876187399031,3327.6643533123,370.385949764521,1098.19199463327,2422.34871323529,2041.53323959505,1959.08010590015,1283.28858974359,693.993157894737,1696.17199781659,1215.99606741573,1107.20037907506,1000.27822003578
"77","Tb927_05_v5.1",19155,19555,1188.70170020819,1309.97503846154,1624.16539792388,2082.74895418327,2891.11953422053,2043.95137724551,2435.63319327731,849.664071082391,6123.60875394322,1413.84583987441,3107.64968694097,4545.90551470588,3792.01856017998,5254.3243570348,2415.60205128205,1989.07293233083,2330.3692139738,2220.18733794296,1940.90151630023,2657.02379248658
"78","Tb927_05_v5.1",241463,241863,1041.94840388619,1139.64957692308,893.864878892733,1982.39043824701,1810.34928707224,3211.92359281437,2514.03340336134,1323.12872374798,6219.75,867.70557299843,4033.37991949911,5852.35790441177,5108.73053993251,7599.19833585477,2419.85487179487,2563.34759398496,2827.40600436681,5065.03755401901,4500.47717968158,4596.3841234347
